20071003,1,"1,545.80","1,545.84","1,536.34","1,539.59","3,065,320,000"
20071004,1,"1,539.91","1,544.02","1,537.63","1,542.84","2,690,430,000"
20071005,0,"1,543.84","1,561.91","1,543.84","1,557.59","2,919,030,000"
20071008,1,"1,556.51","1,556.51","1,549.00","1,552.58","2,040,650,000"
20071009,0,"1,553.18","1,565.26","1,551.82","1,565.15","2,932,040,000"
20071010,0,"1,564.98","1,565.42","1,555.46","1,562.47","3,044,760,000"
20071011,1,"1,564.72","1,576.09","1,546.72","1,554.41","3,911,260,000"
20071012,0,"1,555.41","1,563.03","1,554.09","1,561.80","2,788,690,000"
20071015,0,"1,562.25","1,564.74","1,540.81","1,548.71","3,139,290,000"
20071016,1,"1,547.81","1,547.81","1,536.29","1,538.53","3,234,560,000"
20071017,0,"1,544.44","1,550.66","1,526.01","1,541.24","3,638,070,000"
20071018,0,"1,539.29","1,542.79","1,531.76","1,540.08","3,203,210,000"
20071019,1,"1,540.00","1,540.00","1,500.26","1,500.63","4,160,970,000"
20071022,1,"1,497.79","1,508.06","1,490.40","1,506.33","3,471,830,000"
20071023,0,"1,509.30","1,520.01","1,503.61","1,519.59","3,309,120,000"
20071024,0,"1,516.61","1,517.23","1,489.56","1,515.88","4,003,300,000"
20071025,1,"1,516.15","1,523.24","1,500.46","1,514.40","4,183,960,000"
20071026,1,"1,522.17","1,535.53","1,520.18","1,535.28","3,612,120,000"
20071029,0,"1,536.92","1,544.67","1,536.43","1,540.98","3,124,480,000"
20071030,1,"1,539.42","1,539.42","1,529.55","1,531.02","3,212,520,000"
20071031,0,"1,532.15","1,552.76","1,529.40","1,549.38","3,953,070,000"
20071101,1,"1,545.79","1,545.79","1,506.66","1,508.44","4,241,470,000"
20071102,0,"1,511.07","1,513.15","1,492.53","1,509.65","4,285,990,000"
20071105,1,"1,505.61","1,510.84","1,489.95","1,502.17","3,819,330,000"
20071106,0,"1,505.33","1,520.77","1,499.07","1,520.27","3,879,160,000"
20071107,0,"1,515.46","1,515.46","1,475.04","1,475.62","4,353,160,000"
20071108,0,"1,475.27","1,482.50","1,450.31","1,474.77","5,439,720,000"
20071109,0,"1,467.59","1,474.09","1,448.51","1,453.70","4,587,050,000"
20071112,1,"1,453.66","1,464.94","1,438.53","1,439.18","4,192,520,000"
20071113,0,"1,441.35","1,481.37","1,441.35","1,481.05","4,141,310,000"
20071114,0,"1,483.40","1,492.14","1,466.47","1,470.58","4,031,470,000"
20071115,1,"1,468.04","1,472.67","1,443.49","1,451.15","3,941,010,000"
20071116,0,"1,453.09","1,462.18","1,443.99","1,458.74","4,168,870,000"
20071119,1,"1,456.70","1,456.70","1,430.42","1,433.27","4,119,650,000"
20071120,0,"1,434.51","1,452.64","1,419.28","1,439.70","4,875,150,000"
20071121,1,"1,434.71","1,436.40","1,415.64","1,416.77","4,076,230,000"
20071123,0,"1,417.62","1,440.86","1,417.62","1,440.70","1,612,720,000"
20071126,1,"1,440.74","1,446.09","1,406.10","1,407.22","3,706,470,000"
20071127,1,"1,409.59","1,429.49","1,407.43","1,428.23","4,320,720,000"
20071128,1,"1,432.95","1,471.62","1,432.95","1,469.02","4,508,020,000"
20071129,1,"1,467.41","1,473.81","1,458.36","1,469.72","3,524,730,000"
20071130,0,"1,471.83","1,488.94","1,470.89","1,481.14","4,422,200,000"
20071203,0,"1,479.63","1,481.16","1,470.08","1,472.42","3,323,250,000"
20071204,1,"1,471.34","1,471.34","1,460.66","1,462.79","3,343,620,000"
20071205,1,"1,465.22","1,486.09","1,465.22","1,485.01","3,663,660,000"
20071206,0,"1,484.59","1,508.02","1,482.19","1,507.34","3,568,570,000"
20071207,1,"1,508.60","1,510.63","1,502.66","1,504.66","3,177,710,000"
20071210,0,"1,505.11","1,518.27","1,504.96","1,515.96","2,911,760,000"
20071211,1,"1,516.68","1,523.57","1,475.99","1,477.65","4,080,180,000"
20071212,1,"1,487.58","1,511.96","1,468.23","1,486.59","4,482,120,000"
20071213,0,"1,483.27","1,489.40","1,469.21","1,488.41","3,635,170,000"
20071214,0,"1,486.19","1,486.67","1,467.78","1,467.95","3,401,050,000"
20071217,1,"1,465.05","1,465.05","1,445.43","1,445.90","3,569,030,000"
20071218,0,"1,445.92","1,460.16","1,435.65","1,454.98","3,723,690,000"
