20090512,0,908.35
20090513,1,883.92
20090514,0,893.07
20090515,1,882.88
20090518,0,909.71
20090519,0,908.13
20090520,0,903.47
20090521,0,888.33
20090522,1,887.00
20090526,0,910.33
20090527,1,893.06
20090528,1,906.83
20090529,1,919.14
20090601,1,942.87
20090602,0,944.74
20090603,1,931.76
20090604,0,942.46
20090605,0,940.09
20090608,1,939.14
20090609,0,942.43
20090610,1,939.15
20090611,1,944.89
20090612,0,946.21
20090615,0,923.72
20090616,0,911.97
20090617,1,910.71
20090618,1,918.37
20090619,0,921.23
20090622,1,893.04
20090623,1,895.10
20090624,1,900.94
20090625,0,920.26
20090626,1,918.90
20090629,0,927.23
20090630,1,919.32
20090701,0,923.33
20090702,1,896.42
20090706,0,898.72
20090707,0,881.03
20090708,1,879.56
20090709,0,882.68
20090710,1,879.13
20090713,1,901.05
20090714,1,905.84
20090715,1,932.68
20090716,0,940.74
20090717,1,940.38
20090720,1,951.13
20090721,0,954.58
20090722,1,954.07
20090723,1,976.29
20090724,1,979.26
20090727,0,982.18
20090728,0,979.62
20090729,1,975.15
20090730,1,986.75
20090731,1,987.48
20090803,1,"1,002.63"
20090804,0,"1,005.65"
20090805,0,"1,002.72"
20090806,1,997.08
20090807,0,"1,010.48"
20090810,0,"1,007.10"
20090811,1,994.35
20090812,1,"1,005.81"
20090813,0,"1,012.73"
20090814,0,"1,004.09"
20090817,1,979.73
20090818,1,989.67
20090819,1,996.46
20090820,1,"1,007.37"
20090821,0,"1,026.13"
20090824,1,"1,025.57"
20090825,1,"1,028.00"
20090826,1,"1,028.12"
20090827,0,"1,030.98"
20090828,0,"1,028.93"
20090831,0,"1,020.62"
20090901,0,998.04
20090902,1,994.75
20090903,1,"1,003.24"
20090904,1,"1,016.40"
20090908,1,"1,025.39"
20090909,1,"1,033.37"
20090910,0,"1,044.14"
20090911,1,"1,042.73"
20090914,1,"1,049.34"
20090915,1,"1,052.63"
20090916,0,"1,068.76"
20090917,1,"1,065.49"
20090918,0,"1,068.30"
20090921,1,"1,064.66"
20090922,0,"1,071.66"
20090923,0,"1,060.87"
20090924,0,"1,050.78"
20090925,1,"1,044.38"
20090928,0,"1,062.98"
20090929,0,"1,060.61"
20090930,0,"1,057.08"
20091001,0,"1,029.85"
20091002,1,"1,025.21"
20091005,1,"1,040.46"
20091006,1,"1,054.72"
20091007,1,"1,057.58"
20091008,1,"1,065.48"
20091009,1,"1,071.49"
20091012,0,"1,076.19"
20091013,1,"1,073.19"
20091014,1,"1,092.02"
20091015,0,"1,096.56"
20091016,1,"1,087.68"
20091019,0,"1,097.91"
20091020,0,"1,091.06"
20091021,1,"1,081.40"
20091022,0,"1,092.91"
20091023,0,"1,079.60"
20091026,0,"1,066.95"
20091027,0,"1,063.41"
20091028,1,"1,042.63"
20091029,0,"1,066.11"
20091030,1,"1,036.19"
20091102,1,"1,042.88"
20091103,1,"1,045.41"
20091104,1,"1,046.50"
20091105,1,"1,066.63"
20091106,1,"1,069.30"
20091109,0,"1,093.08"
20091110,1,"1,093.01"
20091111,0,"1,098.51"
20091112,1,"1,087.24"
20091113,1,"1,093.48"
20091116,1,"1,109.30"
20091117,0,"1,110.32"
20091118,0,"1,109.80"
20091119,0,"1,094.90"
20091120,1,"1,091.38"
20091123,0,"1,106.24"
20091124,1,"1,105.65"
20091125,0,"1,110.63"
20091127,1,"1,091.49"
20091130,1,"1,095.63"
20091201,1,"1,108.86"
20091202,0,"1,109.24"
20091203,1,"1,099.92"
20091204,0,"1,105.98"
20091207,0,"1,103.25"
20091208,1,"1,091.94"
20091209,1,"1,095.95"
20091210,1,"1,102.35"
20091211,1,"1,106.41"
